X Y Z V C
511.262303 303.883437 150.000000 19.676887 1
511.256354 304.083349 150.000000 19.680968 1
511.250405 304.283260 150.000000 19.685024 1
511.251367 304.483249 150.000000 19.689054 1
511.252835 304.683244 150.000000 19.693058 1
511.254302 304.883238 150.000000 19.697037 1
511.255769 305.083233 150.000000 19.700990 1
511.257237 305.283227 150.000000 19.704918 1
511.258704 305.483222 150.000000 19.708820 1
511.260172 305.683217 150.000000 19.712697 1
511.253853 305.883098 150.000000 19.716548 1
511.246560 306.082965 150.000000 19.720373 1
511.239268 306.282832 150.000000 19.724173 1
511.231975 306.482699 150.000000 19.727947 1
511.224683 306.682566 150.000000 19.731695 1
511.217390 306.882433 150.000000 19.735418 1
511.210097 307.082300 150.000000 19.739115 1
511.203108 307.282174 150.000000 19.742787 1
511.200602 307.482159 150.000000 19.746433 1
511.198096 307.682143 150.000000 19.750053 1
511.195591 307.882127 150.000000 19.753647 1
511.193085 308.082112 150.000000 19.757216 1
511.190579 308.282096 150.000000 19.760759 1
511.188073 308.482080 150.000000 19.764276 1
511.185567 308.682064 150.000000 19.767768 1
511.183061 308.882049 150.000000 19.771233 1
511.176943 309.081916 150.000000 19.774673 1
511.166503 309.281643 150.000000 19.778088 1
511.156064 309.481371 150.000000 19.781476 1
511.145624 309.681098 150.000000 19.784839 1
511.135184 309.880825 150.000000 19.788176 1
511.124744 310.080553 150.000000 19.791487 1
511.114304 310.280280 150.000000 19.794772 1
511.103864 310.480007 150.000000 19.798031 1
511.093425 310.679735 150.000000 19.801265 1
511.083275 310.879474 150.000000 19.804473 1
511.077335 311.079386 150.000000 19.807655 1
511.071394 311.279297 150.000000 19.810811 1
511.065453 311.479209 150.000000 19.813941 1
511.059512 311.679121 150.000000 19.817046 1
511.053572 311.879033 150.000000 19.820124 1
511.047631 312.078944 150.000000 19.823177 1
511.041690 312.278856 150.000000 19.826203 1
511.035749 312.478768 150.000000 19.829204 1
511.029809 312.678680 150.000000 19.832179 1
511.023868 312.878591 150.000000 19.835128 1
511.012041 313.078231 150.000000 19.838051 1
510.999497 313.277837 150.000000 19.840948 1
510.986952 313.477443 150.000000 19.843819 1
510.974408 313.677050 150.000000 19.846665 1
510.961864 313.876656 150.000000 19.849484 1
510.949320 314.076262 150.000000 19.852277 1
510.936776 314.275868 150.000000 19.855045 1
510.924232 314.475474 150.000000 19.857786 1
510.911688 314.675081 150.000000 19.860501 1
510.899143 314.874687 150.000000 19.863191 1
510.886599 315.074293 150.000000 19.865854 1
510.878036 315.274107 150.000000 19.868492 1
510.869746 315.473935 150.000000 19.871103 1
510.861457 315.673763 150.000000 19.873688 1
510.853167 315.873591 150.000000 19.876248 1
510.844878 316.073420 150.000000 19.878781 1
510.836588 316.273248 150.000000 19.881288 1
510.828299 316.473076 150.000000 19.883769 1
510.820009 316.672904 150.000000 19.886225 1
510.811720 316.872732 150.000000 19.888654 1
510.803431 317.072560 150.000000 19.891057 1
510.795141 317.272388 150.000000 19.893434 1
510.785641 317.472148 150.000000 19.895785 1
510.771214 317.671627 150.000000 19.898109 1
510.756788 317.871106 150.000000 19.900408 1
510.742362 318.070585 150.000000 19.902681 1
510.727935 318.270064 150.000000 19.904927 1
510.713509 318.469543 150.000000 19.907148 1
510.699082 318.669022 150.000000 19.909342 1
510.684656 318.868501 150.000000 19.911510 1
510.670230 319.067980 150.000000 19.913652 1
510.655803 319.267459 150.000000 19.915768 1
510.641377 319.466938 150.000000 19.917858 1
510.626950 319.666417 150.000000 19.919921 1
510.614769 319.866031 150.000000 19.921959 1
510.605234 320.065803 150.000000 19.923970 1
510.595700 320.265576 150.000000 19.925955 1
510.586165 320.465348 150.000000 19.927914 1
510.576631 320.665121 150.000000 19.929847 1
510.567096 320.864894 150.000000 19.931754 1
510.557562 321.064666 150.000000 19.933634 1
510.548027 321.264439 150.000000 19.935489 1
510.538493 321.464211 150.000000 19.937317 1
510.528958 321.663984 150.000000 19.939119 1
510.519424 321.863757 150.000000 19.940894 1
510.509889 322.063529 150.000000 19.942644 1
510.500355 322.263302 150.000000 19.944367 1
510.487172 322.462865 150.000000 19.946064 1
510.473747 322.662414 150.000000 19.947735 1
510.460323 322.861963 150.000000 19.949380 1
510.446899 323.061512 150.000000 19.950998 1
510.433475 323.261061 150.000000 19.952590 1
510.420051 323.460609 150.000000 19.954156 1
510.406627 323.660158 150.000000 19.955696 1
510.393202 323.859707 150.000000 19.957209 1
510.379778 324.059256 150.000000 19.958697 1
510.366354 324.258805 150.000000 19.960158 1
510.352930 324.458354 150.000000 19.961592 1
510.345446 324.658213 150.000000 19.963001 1
510.338072 324.858077 150.000000 19.964383 1
510.330697 325.057941 150.000000 19.965739 1
510.323323 325.257805 150.000000 19.967069 1
510.315948 325.457669 150.000000 19.968372 1
510.308573 325.657533 150.000000 19.969649 1
510.301199 325.857397 150.000000 19.970900 1
510.293824 326.057261 150.000000 19.972125 1
510.286449 326.257125 150.000000 19.973323 1
510.279075 326.456989 150.000000 19.974495 1
510.271700 326.656853 150.000000 19.975641 1
510.263257 326.856665 150.000000 19.976760 1
510.251504 327.056320 150.000000 19.977853 1
510.239751 327.255974 150.000000 19.978920 1
510.227998 327.455629 150.000000 19.979960 1
510.216245 327.655283 150.000000 19.980974 1
510.204492 327.854937 150.000000 19.981962 1
510.192739 328.054592 150.000000 19.982924 1
510.180985 328.254246 150.000000 19.983859 1
510.169232 328.453900 150.000000 19.984768 1
510.157479 328.653555 150.000000 19.985651 1
510.146261 328.853230 150.000000 19.986507 1
510.142077 329.053187 150.000000 19.987337 1
510.137894 329.253143 150.000000 19.988141 1
510.133710 329.453099 150.000000 19.988918 1
510.129526 329.653055 150.000000 19.989669 1
510.125343 329.853012 150.000000 19.990393 1
510.121159 330.052968 150.000000 19.991092 1
510.116975 330.252924 150.000000 19.991764 1
510.112792 330.452880 150.000000 19.992409 1
510.108608 330.652837 150.000000 19.993029 1
510.101071 330.852681 150.000000 19.993622 1
510.091956 331.052473 150.000000 19.994188 1
510.082841 331.252266 150.000000 19.994729 1
510.073726 331.452058 150.000000 19.995242 1
510.064612 331.651850 150.000000 19.995730 1
510.055497 331.851642 150.000000 19.996191 1
510.046382 332.051434 150.000000 19.996626 1
510.037267 332.251227 150.000000 19.997035 1
510.028669 332.451033 150.000000 19.997417 1
510.026731 332.651024 150.000000 19.997773 1
510.024794 332.851014 150.000000 19.998102 1
510.022856 333.051005 150.000000 19.998405 1
510.020919 333.250995 150.000000 19.998682 1
510.018981 333.450986 150.000000 19.998932 1
510.017044 333.650977 150.000000 19.999157 1
510.015106 333.850967 150.000000 19.999354 1
510.013168 334.050958 150.000000 19.999526 1
510.011231 334.250949 150.000000 19.999671 1
510.009293 334.450939 150.000000 19.999789 1
510.007356 334.650930 150.000000 19.999881 1
510.005418 334.850920 150.000000 19.999947 1
510.003480 335.050911 150.000000 19.999987 1
510.001543 335.250902 150.000000 20.000000 1
510.001543 335.250902 150.000000 50.000000 0
510.001543 335.250902 151.020408 50.000000 0
510.001543 335.250902 152.040816 50.000000 0
510.001543 335.250902 153.061224 50.000000 0
510.001543 335.250902 154.081633 50.000000 0
510.001543 335.250902 155.102041 50.000000 0
510.001543 335.250902 156.122449 50.000000 0
510.001543 335.250902 157.142857 50.000000 0
510.001543 335.250902 158.163265 50.000000 0
510.001543 335.250902 159.183673 50.000000 0
510.001543 335.250902 160.204082 50.000000 0
510.001543 335.250902 161.224490 50.000000 0
510.001543 335.250902 162.244898 50.000000 0
510.001543 335.250902 163.265306 50.000000 0
510.001543 335.250902 164.285714 50.000000 0
510.001543 335.250902 165.306122 50.000000 0
510.001543 335.250902 166.326531 50.000000 0
510.001543 335.250902 167.346939 50.000000 0
510.001543 335.250902 168.367347 50.000000 0
510.001543 335.250902 169.387755 50.000000 0
510.001543 335.250902 170.408163 50.000000 0
510.001543 335.250902 171.428571 50.000000 0
510.001543 335.250902 172.448980 50.000000 0
510.001543 335.250902 173.469388 50.000000 0
510.001543 335.250902 174.489796 50.000000 0
510.001543 335.250902 175.510204 50.000000 0
510.001543 335.250902 176.530612 50.000000 0
510.001543 335.250902 177.551020 50.000000 0
510.001543 335.250902 178.571429 50.000000 0
510.001543 335.250902 179.591837 50.000000 0
510.001543 335.250902 180.612245 50.000000 0
510.001543 335.250902 181.632653 50.000000 0
510.001543 335.250902 182.653061 50.000000 0
510.001543 335.250902 183.673469 50.000000 0
510.001543 335.250902 184.693878 50.000000 0
510.001543 335.250902 185.714286 50.000000 0
510.001543 335.250902 186.734694 50.000000 0
510.001543 335.250902 187.755102 50.000000 0
510.001543 335.250902 188.775510 50.000000 0
510.001543 335.250902 189.795918 50.000000 0
510.001543 335.250902 190.816327 50.000000 0
510.001543 335.250902 191.836735 50.000000 0
510.001543 335.250902 192.857143 50.000000 0
510.001543 335.250902 193.877551 50.000000 0
510.001543 335.250902 194.897959 50.000000 0
510.001543 335.250902 195.918367 50.000000 0
510.001543 335.250902 196.938776 50.000000 0
510.001543 335.250902 197.959184 50.000000 0
510.001543 335.250902 198.979592 50.000000 0
510.001543 335.250902 200.000000 50.000000 0
NaN NaN NaN NaN NaN
510.001543 335.250902 200.000000 0.000000 0
510.200983 335.234776 200.000000 0.174948 0
510.400423 335.218651 200.000000 0.349895 0
510.599863 335.202526 200.000000 0.524843 0
510.799303 335.186400 200.000000 0.699790 0
510.998743 335.170275 200.000000 0.874738 0
511.198183 335.154150 200.000000 1.049685 0
511.397623 335.138024 200.000000 1.224633 0
511.597063 335.121899 200.000000 1.399580 0
511.796504 335.105774 200.000000 1.574528 0
511.995944 335.089649 200.000000 1.749475 0
512.195384 335.073523 200.000000 1.924423 0
512.394824 335.057398 200.000000 2.099370 0
512.594264 335.041273 200.000000 2.274318 0
512.793704 335.025147 200.000000 2.449265 0
512.993144 335.009022 200.000000 2.624213 0
513.192584 334.992897 200.000000 2.799160 0
513.392024 334.976771 200.000000 2.974108 0
513.591464 334.960646 200.000000 3.149055 0
513.790904 334.944521 200.000000 3.324003 0
513.990344 334.928396 200.000000 3.498950 0
514.189784 334.912270 200.000000 3.673898 0
514.389224 334.896145 200.000000 3.848845 0
514.588665 334.880020 200.000000 4.023793 0
514.788105 334.863894 200.000000 4.198740 0
514.987545 334.847769 200.000000 4.373688 0
515.186985 334.831644 200.000000 4.548635 0
515.386425 334.815518 200.000000 4.723583 0
515.585865 334.799393 200.000000 4.898530 0
515.785305 334.783268 200.000000 5.073478 0
515.984745 334.767142 200.000000 5.248425 0
516.184185 334.751017 200.000000 5.423373 0
516.383625 334.734892 200.000000 5.598321 0
516.583065 334.718767 200.000000 5.773268 0
516.782505 334.702641 200.000000 5.948216 0
516.981945 334.686516 200.000000 6.123163 0
517.181385 334.670391 200.000000 6.298111 0
517.380826 334.654265 200.000000 6.473058 0
517.580266 334.638140 200.000000 6.648006 0
517.779706 334.622015 200.000000 6.822953 0
517.979146 334.605889 200.000000 6.997901 0
518.178586 334.589764 200.000000 7.172848 0
518.378026 334.573639 200.000000 7.347796 0
518.577466 334.557514 200.000000 7.522743 0
518.776906 334.541388 200.000000 7.697691 0
518.976346 334.525263 200.000000 7.872638 0
519.175786 334.509138 200.000000 8.047586 0
519.375226 334.493012 200.000000 8.222533 0
519.574666 334.476887 200.000000 8.397481 0
519.774106 334.460762 200.000000 8.572428 0
519.973546 334.444636 200.000000 8.747376 0
520.172987 334.428511 200.000000 8.922323 0
520.372427 334.412386 200.000000 9.097271 0
520.571867 334.396261 200.000000 9.272218 0
520.771307 334.380135 200.000000 9.447166 0
520.970747 334.364010 200.000000 9.622113 0
521.170187 334.347885 200.000000 9.797061 0
521.369627 334.331759 200.000000 9.972008 0
521.569067 334.315634 200.000000 10.146956 0
521.768507 334.299509 200.000000 10.321903 0
521.967947 334.283383 200.000000 10.496851 0
522.167387 334.267258 200.000000 10.671798 0
522.366827 334.251133 200.000000 10.846746 0
522.566267 334.235007 200.000000 11.021693 0
522.765707 334.218882 200.000000 11.196641 0
522.965148 334.202757 200.000000 11.371589 0
523.164588 334.186632 200.000000 11.546536 0
523.364028 334.170506 200.000000 11.721484 0
523.563468 334.154381 200.000000 11.896431 0
523.762908 334.138256 200.000000 12.071379 0
523.962348 334.122130 200.000000 12.246326 0
524.161788 334.106005 200.000000 12.421274 0
524.361228 334.089880 200.000000 12.596221 0
524.560668 334.073754 200.000000 12.771169 0
524.760108 334.057629 200.000000 12.946116 0
524.959548 334.041504 200.000000 13.121064 0
525.158988 334.025379 200.000000 13.296011 0
525.358428 334.009253 200.000000 13.470959 0
525.557868 333.993128 200.000000 13.645906 0
525.757309 333.977003 200.000000 13.820854 0
525.956749 333.960877 200.000000 13.995801 0
526.156189 333.944752 200.000000 14.170749 0
526.355629 333.928627 200.000000 14.345696 0
526.555069 333.912501 200.000000 14.520644 0
526.754509 333.896376 200.000000 14.695591 0
526.953949 333.880251 200.000000 14.870539 0
527.153389 333.864125 200.000000 15.045486 0
527.352829 333.848000 200.000000 15.220434 0
527.552269 333.831875 200.000000 15.395381 0
527.751709 333.815750 200.000000 15.570329 0
527.951149 333.799624 200.000000 15.745276 0
528.150589 333.783499 200.000000 15.920224 0
528.350029 333.767374 200.000000 16.095171 0
528.549470 333.751248 200.000000 16.270119 0
528.748910 333.735123 200.000000 16.445066 0
528.948350 333.718998 200.000000 16.620014 0
529.147790 333.702872 200.000000 16.794962 0
529.347230 333.686747 200.000000 16.969909 0
529.546670 333.670622 200.000000 17.144857 0
529.746110 333.654497 200.000000 17.319804 0
529.945550 333.638371 200.000000 17.494752 0
530.144990 333.622246 200.000000 17.669699 0
530.344430 333.606121 200.000000 17.844647 0
530.543870 333.589995 200.000000 18.019594 0
530.743310 333.573870 200.000000 18.194542 0
530.942750 333.557745 200.000000 18.369489 0
531.142190 333.541619 200.000000 18.544437 0
531.341631 333.525494 200.000000 18.719384 0
531.541071 333.509369 200.000000 18.894332 0
531.740511 333.493244 200.000000 19.069279 0
531.939951 333.477118 200.000000 19.244227 0
532.139391 333.460993 200.000000 19.419174 0
532.338831 333.444868 200.000000 19.594122 0
532.538271 333.428742 200.000000 19.769069 0
532.737711 333.412617 200.000000 19.944017 0
532.937151 333.396492 200.000000 20.118964 0
533.136591 333.380366 200.000000 20.293912 0
533.336031 333.364241 200.000000 20.468859 0
533.535471 333.348116 200.000000 20.643807 0
533.734911 333.331990 200.000000 20.818754 0
533.934351 333.315865 200.000000 20.993702 0
534.133792 333.299740 200.000000 21.168649 0
534.333232 333.283615 200.000000 21.343597 0
534.532672 333.267489 200.000000 21.518544 0
534.732112 333.251364 200.000000 21.693492 0
534.931552 333.235239 200.000000 21.868439 0
535.130992 333.219113 200.000000 22.043387 0
535.330432 333.202988 200.000000 22.218334 0
535.529872 333.186863 200.000000 22.393282 0
535.729312 333.170737 200.000000 22.568230 0
535.928752 333.154612 200.000000 22.743177 0
536.128192 333.138487 200.000000 22.918125 0
536.327632 333.122362 200.000000 23.093072 0
536.527072 333.106236 200.000000 23.268020 0
536.726512 333.090111 200.000000 23.442967 0
536.925953 333.073986 200.000000 23.617915 0
537.125393 333.057860 200.000000 23.792862 0
537.324833 333.041735 200.000000 23.967810 0
537.524273 333.025610 200.000000 24.142757 0
537.723713 333.009484 200.000000 24.317705 0
537.923153 332.993359 200.000000 24.492652 0
538.122593 332.977234 200.000000 24.667600 0
538.322033 332.961108 200.000000 24.842547 0
538.521473 332.944983 200.000000 25.017495 0
538.720913 332.928858 200.000000 25.192442 0
538.920353 332.912733 200.000000 25.367390 0
539.119793 332.896607 200.000000 25.542337 0
539.319233 332.880482 200.000000 25.717285 0
539.518673 332.864357 200.000000 25.892232 0
539.718114 332.848231 200.000000 26.067180 0
539.917554 332.832106 200.000000 26.242127 0
540.116994 332.815981 200.000000 26.417075 0
540.316434 332.799855 200.000000 26.592022 0
540.515874 332.783730 200.000000 26.766970 0
540.715314 332.767605 200.000000 26.941917 0
540.914754 332.751480 200.000000 27.116865 0
541.114194 332.735354 200.000000 27.291812 0
541.313634 332.719229 200.000000 27.466760 0
541.513074 332.703104 200.000000 27.641707 0
541.712514 332.686978 200.000000 27.816655 0
541.911954 332.670853 200.000000 27.991603 0
542.111394 332.654728 200.000000 28.166550 0
542.310834 332.638602 200.000000 28.341498 0
542.510274 332.622477 200.000000 28.516445 0
542.709715 332.606352 200.000000 28.691393 0
542.909155 332.590227 200.000000 28.866340 0
543.108595 332.574101 200.000000 29.041288 0
543.308035 332.557976 200.000000 29.216235 0
543.507475 332.541851 200.000000 29.391183 0
543.706915 332.525725 200.000000 29.566130 0
543.906355 332.509600 200.000000 29.741078 0
544.105795 332.493475 200.000000 29.916025 0
544.305235 332.477349 200.000000 30.090973 0
544.504675 332.461224 200.000000 30.265920 0
544.704115 332.445099 200.000000 30.440868 0
544.903555 332.428973 200.000000 30.615815 0
545.102995 332.412848 200.000000 30.790763 0
545.302435 332.396723 200.000000 30.965710 0
545.501876 332.380598 200.000000 31.140658 0
545.701316 332.364472 200.000000 31.315605 0
545.900756 332.348347 200.000000 31.490553 0
546.100196 332.332222 200.000000 31.665500 0
546.299636 332.316096 200.000000 31.840448 0
546.499076 332.299971 200.000000 32.015395 0
546.698516 332.283846 200.000000 32.190343 0
546.897956 332.267720 200.000000 32.365290 0
547.097396 332.251595 200.000000 32.540238 0
547.296836 332.235470 200.000000 32.715185 0
547.496276 332.219345 200.000000 32.890133 0
547.695716 332.203219 200.000000 33.065080 0
547.895156 332.187094 200.000000 33.240028 0
548.094596 332.170969 200.000000 33.414976 0
548.294037 332.154843 200.000000 33.589923 0
548.493477 332.138718 200.000000 33.764871 0
548.692917 332.122593 200.000000 33.939818 0
548.892357 332.106467 200.000000 34.114766 0
549.091797 332.090342 200.000000 34.289713 0
549.291237 332.074217 200.000000 34.464661 0
549.490677 332.058091 200.000000 34.639608 0
549.690117 332.041966 200.000000 34.814556 0
549.889557 332.025841 200.000000 34.989503 0
550.088997 332.009716 200.000000 35.164451 0
550.288437 331.993590 200.000000 35.339398 0
550.487877 331.977465 200.000000 35.514346 0
550.687317 331.961340 200.000000 35.689293 0
550.886757 331.945214 200.000000 35.864241 0
551.086198 331.929089 200.000000 36.039188 0
551.285638 331.912964 200.000000 36.214136 0
551.485078 331.896838 200.000000 36.389083 0
551.684518 331.880713 200.000000 36.564031 0
551.883958 331.864588 200.000000 36.738978 0
552.083398 331.848463 200.000000 36.913926 0
552.282838 331.832337 200.000000 37.088873 0
552.482278 331.816212 200.000000 37.263821 0
552.681718 331.800087 200.000000 37.438768 0
552.881158 331.783961 200.000000 37.613716 0
553.080598 331.767836 200.000000 37.788663 0
553.280038 331.751711 200.000000 37.963611 0
553.479478 331.735585 200.000000 38.138558 0
553.678918 331.719460 200.000000 38.313506 0
553.878359 331.703335 200.000000 38.488453 0
554.077799 331.687210 200.000000 38.663401 0
554.277239 331.671084 200.000000 38.838348 0
554.476679 331.654959 200.000000 39.013296 0
554.676119 331.638834 200.000000 39.188244 0
554.875559 331.622708 200.000000 39.363191 0
555.074999 331.606583 200.000000 39.538139 0
555.274439 331.590458 200.000000 39.713086 0
555.473879 331.574332 200.000000 39.888034 0
555.673319 331.558207 200.000000 40.062981 0
555.872759 331.542082 200.000000 40.237929 0
556.072199 331.525956 200.000000 40.412876 0
556.271639 331.509831 200.000000 40.587824 0
556.471079 331.493706 200.000000 40.762771 0
556.670520 331.477581 200.000000 40.937719 0
556.869960 331.461455 200.000000 41.112666 0
557.069400 331.445330 200.000000 41.287614 0
557.268840 331.429205 200.000000 41.462561 0
557.468280 331.413079 200.000000 41.637509 0
557.667720 331.396954 200.000000 41.812456 0
557.867160 331.380829 200.000000 41.987404 0
558.066600 331.364703 200.000000 42.162351 0
558.266040 331.348578 200.000000 42.337299 0
558.465480 331.332453 200.000000 42.512246 0
558.664920 331.316328 200.000000 42.687194 0
558.864360 331.300202 200.000000 42.862141 0
559.063800 331.284077 200.000000 43.037089 0
559.263240 331.267952 200.000000 43.212036 0
559.462681 331.251826 200.000000 43.386984 0
559.662121 331.235701 200.000000 43.561931 0
559.861561 331.219576 200.000000 43.736879 0
560.061001 331.203450 200.000000 43.911826 0
560.260441 331.187325 200.000000 44.086774 0
560.459881 331.171200 200.000000 44.261721 0
560.659321 331.155074 200.000000 44.436669 0
560.858761 331.138949 200.000000 44.611617 0
561.058201 331.122824 200.000000 44.786564 0
561.257641 331.106699 200.000000 44.961512 0
561.457081 331.090573 200.000000 45.136459 0
561.656521 331.074448 200.000000 45.311407 0
561.855961 331.058323 200.000000 45.486354 0
562.055401 331.042197 200.000000 45.661302 0
562.254842 331.026072 200.000000 45.836249 0
562.454282 331.009947 200.000000 46.011197 0
562.653722 330.993821 200.000000 46.186144 0
562.853162 330.977696 200.000000 46.361092 0
563.052602 330.961571 200.000000 46.536039 0
563.252042 330.945446 200.000000 46.710987 0
563.451482 330.929320 200.000000 46.885934 0
563.650922 330.913195 200.000000 47.060882 0
563.850362 330.897070 200.000000 47.235829 0
564.049802 330.880944 200.000000 47.410777 0
564.249242 330.864819 200.000000 47.585724 0
564.448682 330.848694 200.000000 47.760672 0
564.648122 330.832568 200.000000 47.935619 0
564.847562 330.816443 200.000000 48.110567 0
565.047003 330.800318 200.000000 48.285514 0
565.246443 330.784193 200.000000 48.460462 0
565.445883 330.768067 200.000000 48.635409 0
565.645323 330.751942 200.000000 48.810357 0
565.844763 330.735817 200.000000 48.985304 0
566.044203 330.719691 200.000000 49.160252 0
566.243643 330.703566 200.000000 49.335199 0
566.443083 330.687441 200.000000 49.510147 0
566.642523 330.671315 200.000000 49.685094 0
566.841963 330.655190 200.000000 49.860042 0
567.041403 330.639065 200.000000 50.000000 0
567.240843 330.622939 200.000000 50.000000 0
567.440283 330.606814 200.000000 50.000000 0
567.639723 330.590689 200.000000 50.000000 0
567.839164 330.574564 200.000000 50.000000 0
568.038604 330.558438 200.000000 50.000000 0
568.238044 330.542313 200.000000 50.000000 0
568.437484 330.526188 200.000000 50.000000 0
568.636924 330.510062 200.000000 50.000000 0
568.836364 330.493937 200.000000 50.000000 0
569.035804 330.477812 200.000000 50.000000 0
569.235244 330.461686 200.000000 50.000000 0
569.434684 330.445561 200.000000 50.000000 0
569.634124 330.429436 200.000000 50.000000 0
569.833564 330.413311 200.000000 50.000000 0
570.033004 330.397185 200.000000 50.000000 0
570.232444 330.381060 200.000000 50.000000 0
570.431884 330.364935 200.000000 50.000000 0
570.631325 330.348809 200.000000 50.000000 0
570.830765 330.332684 200.000000 50.000000 0
571.030205 330.316559 200.000000 50.000000 0
571.229645 330.300433 200.000000 50.000000 0
571.429085 330.284308 200.000000 50.000000 0
571.628525 330.268183 200.000000 50.000000 0
571.827965 330.252057 200.000000 50.000000 0
572.027405 330.235932 200.000000 50.000000 0
572.226845 330.219807 200.000000 50.000000 0
572.426285 330.203682 200.000000 50.000000 0
572.625725 330.187556 200.000000 50.000000 0
572.825165 330.171431 200.000000 50.000000 0
573.024605 330.155306 200.000000 50.000000 0
573.224045 330.139180 200.000000 50.000000 0
573.423486 330.123055 200.000000 50.000000 0
573.622926 330.106930 200.000000 50.000000 0
573.822366 330.090804 200.000000 50.000000 0
574.021806 330.074679 200.000000 50.000000 0
574.221246 330.058554 200.000000 50.000000 0
574.420686 330.042429 200.000000 50.000000 0
574.620126 330.026303 200.000000 50.000000 0
574.819566 330.010178 200.000000 50.000000 0
575.019006 329.994053 200.000000 50.000000 0
575.218446 329.977927 200.000000 50.000000 0
575.417886 329.961802 200.000000 50.000000 0
575.617326 329.945677 200.000000 50.000000 0
575.816766 329.929551 200.000000 50.000000 0
576.016206 329.913426 200.000000 50.000000 0
576.215647 329.897301 200.000000 50.000000 0
576.415087 329.881176 200.000000 50.000000 0
576.614527 329.865050 200.000000 50.000000 0
576.813967 329.848925 200.000000 50.000000 0
577.013407 329.832800 200.000000 50.000000 0
577.212847 329.816674 200.000000 50.000000 0
577.412287 329.800549 200.000000 50.000000 0
577.611727 329.784424 200.000000 50.000000 0
577.811167 329.768298 200.000000 50.000000 0
578.010607 329.752173 200.000000 50.000000 0
578.210047 329.736048 200.000000 50.000000 0
578.409487 329.719922 200.000000 50.000000 0
578.608927 329.703797 200.000000 50.000000 0
578.808367 329.687672 200.000000 50.000000 0
579.007808 329.671547 200.000000 50.000000 0
579.207248 329.655421 200.000000 50.000000 0
579.406688 329.639296 200.000000 50.000000 0
579.606128 329.623171 200.000000 50.000000 0
579.805568 329.607045 200.000000 50.000000 0
580.005008 329.590920 200.000000 50.000000 0
580.204448 329.574795 200.000000 50.000000 0
580.403888 329.558669 200.000000 50.000000 0
580.603328 329.542544 200.000000 50.000000 0
580.802768 329.526419 200.000000 50.000000 0
581.002208 329.510294 200.000000 50.000000 0
581.201648 329.494168 200.000000 50.000000 0
581.401088 329.478043 200.000000 50.000000 0
581.600528 329.461918 200.000000 50.000000 0
581.799968 329.445792 200.000000 50.000000 0
581.999409 329.429667 200.000000 50.000000 0
582.198849 329.413542 200.000000 50.000000 0
582.398289 329.397416 200.000000 50.000000 0
582.597729 329.381291 200.000000 50.000000 0
582.797169 329.365166 200.000000 50.000000 0
582.996609 329.349040 200.000000 50.000000 0
583.196049 329.332915 200.000000 50.000000 0
583.395489 329.316790 200.000000 50.000000 0
583.594929 329.300665 200.000000 50.000000 0
583.794369 329.284539 200.000000 50.000000 0
583.993809 329.268414 200.000000 50.000000 0
584.193249 329.252289 200.000000 50.000000 0
584.392689 329.236163 200.000000 50.000000 0
584.592129 329.220038 200.000000 50.000000 0
584.791570 329.203913 200.000000 50.000000 0
584.991010 329.187787 200.000000 50.000000 0
585.190450 329.171662 200.000000 50.000000 0
585.389890 329.155537 200.000000 50.000000 0
585.589330 329.139412 200.000000 50.000000 0
585.788770 329.123286 200.000000 50.000000 0
585.988210 329.107161 200.000000 50.000000 0
586.187650 329.091036 200.000000 50.000000 0
586.387090 329.074910 200.000000 50.000000 0
586.586530 329.058785 200.000000 50.000000 0
586.785970 329.042660 200.000000 50.000000 0
586.985410 329.026534 200.000000 50.000000 0
587.184850 329.010409 200.000000 50.000000 0
587.384290 328.994284 200.000000 50.000000 0
587.583731 328.978159 200.000000 50.000000 0
587.783171 328.962033 200.000000 50.000000 0
587.982611 328.945908 200.000000 50.000000 0
588.182051 328.929783 200.000000 50.000000 0
588.381491 328.913657 200.000000 50.000000 0
588.580931 328.897532 200.000000 50.000000 0
588.780371 328.881407 200.000000 50.000000 0
588.979811 328.865281 200.000000 50.000000 0
589.179251 328.849156 200.000000 50.000000 0
589.378691 328.833031 200.000000 50.000000 0
589.578131 328.816905 200.000000 50.000000 0
589.777571 328.800780 200.000000 50.000000 0
589.977011 328.784655 200.000000 50.000000 0
590.176451 328.768530 200.000000 50.000000 0
590.375892 328.752404 200.000000 50.000000 0
590.575332 328.736279 200.000000 50.000000 0
590.774772 328.720154 200.000000 50.000000 0
590.974212 328.704028 200.000000 50.000000 0
591.173652 328.687903 200.000000 50.000000 0
591.373092 328.671778 200.000000 50.000000 0
591.572532 328.655652 200.000000 50.000000 0
591.771972 328.639527 200.000000 50.000000 0
591.971412 328.623402 200.000000 50.000000 0
592.170852 328.607277 200.000000 50.000000 0
592.370292 328.591151 200.000000 50.000000 0
592.569732 328.575026 200.000000 50.000000 0
592.769172 328.558901 200.000000 50.000000 0
592.968612 328.542775 200.000000 50.000000 0
593.168053 328.526650 200.000000 50.000000 0
593.367493 328.510525 200.000000 50.000000 0
593.566933 328.494399 200.000000 50.000000 0
593.766373 328.478274 200.000000 50.000000 0
593.965813 328.462149 200.000000 50.000000 0
594.165253 328.446023 200.000000 50.000000 0
594.364693 328.429898 200.000000 50.000000 0
594.564133 328.413773 200.000000 50.000000 0
594.763573 328.397648 200.000000 50.000000 0
594.963013 328.381522 200.000000 50.000000 0
